name,popularity,followers,pagerank,closeness_cent,clustering,deg_cent,degree,num_collaborators,sum_collaborators_popularity,sum_collaborators_in_playlist,in_playlist
borelli,24,378,9.924358675798111e-06,0.1780201418436357,0.0,2.763957987838585e-05,1,0,0,0,0
Hayden James,60,265697,1.089281234914584e-05,0.1722849414504621,0.0,2.763957987838585e-05,1,0,0,0,0
Leftwing : Kody,42,28531,1.089281234914584e-05,0.1722849414504621,0.0,2.763957987838585e-05,1,0,0,0,0
Jillian Loux,23,452,1.089281234914584e-05,0.1722849414504621,0.0,2.763957987838585e-05,1,0,0,0,0
Femme It Forward,27,14019,1.648493019583434e-05,0.1803567819573487,0.0,5.52791597567717e-05,2,0,0,0,0
Jacob Sartorius,36,587205,1.0569055246804708e-05,0.1725888738344951,0.0,2.763957987838585e-05,1,0,0,0,0
Cesar Santalo,19,5832,1.0569055246804708e-05,0.1725888738344951,0.0,2.763957987838585e-05,1,0,0,0,0
Diamond Pistols,48,15030,2.42082967821112e-05,0.1751295081293707,0.0,8.291873963515754e-05,3,0,0,0,0
GoldLink,66,909613,3.0418915423852453e-05,0.2077135093266025,0.0,0.0001105583195135,4,0,0,0,0
Benicio Bryant,25,13627,1.0569055246804708e-05,0.1725888738344951,0.0,2.763957987838585e-05,1,0,0,0,0
AR/CO,61,14912,4.066324711972629e-05,0.212233050794498,0.0666666666666666,0.0001658374792703,6,0,0,0,0
ScottDW,18,8563,1.286678130248148e-05,0.1715637877280899,0.0,2.763957987838585e-05,1,0,0,0,0
Mckenna Grace,51,147927,1.0728330957138171e-05,0.1756444034134275,0.0,2.763957987838585e-05,1,0,0,0,0
PAW Patrol,69,186577,1.0728330957138171e-05,0.1756444034134275,0.0,2.763957987838585e-05,1,0,0,0,0
lovelytheband,57,427512,1.0728330957138171e-05,0.1756444034134275,0.0,2.763957987838585e-05,1,0,0,0,0
Julia Wolf,47,57284,1.0728330957138171e-05,0.1756444034134275,0.0,2.763957987838585e-05,1,0,0,0,0
lilspirit,34,34788,1.0728330957138171e-05,0.1756444034134275,0.0,2.763957987838585e-05,1,0,0,0,0
GAYLE,63,640298,1.0728330957138171e-05,0.1756444034134275,0.0,2.763957987838585e-05,1,0,0,0,0
Naliya,24,3321,1.730768558755422e-05,0.1772564086561274,0.0,5.52791597567717e-05,2,0,0,0,0
Eric Dale,24,506,1.0571663047637056e-05,0.1509183267754173,0.0,2.763957987838585e-05,1,0,0,0,0
7sunami,15,143,1.0571663047637056e-05,0.1509183267754173,0.0,2.763957987838585e-05,1,0,0,0,0
Stripes,7,194,1.0571663047637056e-05,0.1509183267754173,0.0,2.763957987838585e-05,1,0,0,0,0
Heezer,12,64,1.0571663047637056e-05,0.1509183267754173,0.0,2.763957987838585e-05,1,0,0,0,0
Enrico NRC,20,101,1.2335218917538595e-05,0.1716466263889395,0.0,2.763957987838585e-05,1,0,0,0,0
KOALA,20,99,1.2335218917538595e-05,0.1716466263889395,0.0,2.763957987838585e-05,1,0,0,0,0
Maxit,3,74,1.2335218917538595e-05,0.1716466263889395,0.0,2.763957987838585e-05,1,0,0,0,0
Mason Young,12,170,1.2335218917538595e-05,0.1716466263889395,0.0,2.763957987838585e-05,1,0,0,0,0
NVM3X,4,48,1.2335218917538595e-05,0.1716466263889395,0.0,2.763957987838585e-05,1,0,0,0,0
Rick Rhynes,2,110,1.2335218917538595e-05,0.1716466263889395,0.0,2.763957987838585e-05,1,0,0,0,0
KYLE MARTINS,3,108,1.2335218917538595e-05,0.1716466263889395,0.0,2.763957987838585e-05,1,0,0,0,0
Anders Jensen,10,292,1.2335218917538595e-05,0.1716466263889395,0.0,2.763957987838585e-05,1,0,0,0,0
LSTEN,10,150,1.2335218917538595e-05,0.1716466263889395,0.0,2.763957987838585e-05,1,0,0,0,0
The Fifth,3,129,1.2335218917538595e-05,0.1716466263889395,0.0,2.763957987838585e-05,1,0,0,0,0
FallN Leav,1,65,1.2335218917538595e-05,0.1716466263889395,0.0,2.763957987838585e-05,1,0,0,0,0
Island Thugs,12,792,1.898536334779024e-05,0.1723808915057142,0.0,5.52791597567717e-05,2,0,0,0,0
KTTK,18,4066,1.200268788161545e-05,0.1463561360661625,0.0,2.763957987838585e-05,1,0,0,0,0
Cence Brothers,27,3353,1.9893369668435644e-05,0.1717328306428369,0.0,5.52791597567717e-05,2,0,0,0,0
NANDA KUMAR,2,4,1.2111432283615862e-05,0.2044129781217966,0.0,2.763957987838585e-05,1,0,0,0,0
Fonk Dealer,0,52,1.1556392579325848e-05,0.1712397644350716,0.0,2.763957987838585e-05,1,0,0,0,0
Lianju,22,1018,1.1556392579325848e-05,0.1712397644350716,0.0,2.763957987838585e-05,1,0,0,0,0
Djobo,4,5219,1.1556392579325848e-05,0.1712397644350716,0.0,2.763957987838585e-05,1,0,0,0,0
M4rk Jordan,17,1240,1.1556392579325848e-05,0.1712397644350716,0.0,2.763957987838585e-05,1,0,0,0,0
Future Guy,4,235,1.1556392579325848e-05,0.1712397644350716,0.0,2.763957987838585e-05,1,0,0,0,0
Hidden Melodies,10,906,1.9271120795697303e-05,0.1721420417986777,1.0,5.52791597567717e-05,2,0,0,0,0
Synthtonix,22,591,1.1556392579325848e-05,0.1712397644350716,0.0,2.763957987838585e-05,1,0,0,0,0
D.N.A,18,161,1.2593799096606488e-05,0.1464002967113391,0.0,2.763957987838585e-05,1,0,0,0,0
THNDERZ,45,17918,1.9050765025645032e-05,0.1867731661507688,0.3333333333333333,8.291873963515754e-05,3,0,0,0,0
wannabebroken,41,1566,8.950409870317552e-06,0.1743327459925964,0.0,2.763957987838585e-05,1,0,0,0,0
fast demon,46,6492,1.055467751567392e-05,0.1726818407206475,0.0,2.763957987838585e-05,1,0,0,0,0
slow demon,31,991,1.055467751567392e-05,0.1726818407206475,0.0,2.763957987838585e-05,1,0,0,0,0
Hyper Slow,26,65,1.055467751567392e-05,0.1726818407206475,0.0,2.763957987838585e-05,1,0,0,0,0
Sunrize,44,423,1.055467751567392e-05,0.1726818407206475,0.0,2.763957987838585e-05,1,0,0,0,0
Afrodite.,35,188,1.6288906126521222e-05,0.1749861167636971,0.0,5.52791597567717e-05,2,0,0,0,0
darkdemon.,0,3,1.055467751567392e-05,0.1726818407206475,0.0,2.763957987838585e-05,1,0,0,0,0
chillsoul.,15,27,1.055467751567392e-05,0.1726818407206475,0.0,2.763957987838585e-05,1,0,0,0,0
Aiden Music,58,16102,1.055467751567392e-05,0.1726818407206475,0.0,2.763957987838585e-05,1,0,0,0,0
Trap Demon,9,6,1.055467751567392e-05,0.1726818407206475,0.0,2.763957987838585e-05,1,0,0,0,0
adamxyz,31,432,1.055467751567392e-05,0.1726818407206475,0.0,2.763957987838585e-05,1,0,0,0,0
TRFN,46,36472,1.514977107474858e-05,0.1801378024361153,0.0,5.52791597567717e-05,2,0,0,0,0
Natassa Tsonis,35,443,9.076165533290316e-06,0.1741382763364723,0.0,2.763957987838585e-05,1,0,0,0,0
Michael Caspar,42,1370,9.076165533290316e-06,0.1741382763364723,0.0,2.763957987838585e-05,1,0,0,0,0
Rendow,33,767,9.217118020040813e-06,0.1737893221045663,0.0,2.763957987838585e-05,1,0,0,0,0
Gate 21,5,231,9.557419475913493e-06,0.1725581835526125,0.0,2.763957987838585e-05,1,0,0,0,0
Stephan F,32,5464,9.557419475913493e-06,0.1725581835526125,0.0,2.763957987838585e-05,1,0,0,0,0
NAVAH,21,277,2.0560438351744788e-05,0.2051487933638401,0.0,5.52791597567717e-05,2,0,0,0,0
Sina Calí,22,177,1.307635907437314e-05,0.1722246138297599,0.0,2.763957987838585e-05,1,0,0,0,0
Ian Storm,60,35190,2.553298709750008e-05,0.2094046796229978,0.0,8.291873963515754e-05,3,0,0,0,0
Denise Krammer,13,134,1.307635907437314e-05,0.1722246138297599,0.0,2.763957987838585e-05,1,0,0,0,0
Carl Clarks,51,5948,1.307635907437314e-05,0.1722246138297599,0.0,2.763957987838585e-05,1,0,0,0,0
Falko Niestolik,31,1777,1.307635907437314e-05,0.1722246138297599,0.0,2.763957987838585e-05,1,0,0,0,0
Red Lemon,35,830,1.307635907437314e-05,0.1722246138297599,0.0,2.763957987838585e-05,1,0,0,0,0
POLINA,19,72,2.083314500273365e-05,0.1758991101712679,0.0,5.52791597567717e-05,2,0,0,0,0
Hoxtones,7,2230,1.307635907437314e-05,0.1722246138297599,0.0,2.763957987838585e-05,1,0,0,0,0
DFE,4,102,1.307635907437314e-05,0.1722246138297599,0.0,2.763957987838585e-05,1,0,0,0,0
Chaky,4,134,1.307635907437314e-05,0.1722246138297599,0.0,2.763957987838585e-05,1,0,0,0,0
HeyMcFly!,19,334,1.307635907437314e-05,0.1722246138297599,0.0,2.763957987838585e-05,1,0,0,0,0
Menno,54,1296,1.307635907437314e-05,0.1722246138297599,0.0,2.763957987838585e-05,1,0,0,0,0
Polina Vita,49,1447,1.9647991001174947e-05,0.1761217214005513,0.0,5.52791597567717e-05,2,0,0,0,0
NVSV,32,507,1.307635907437314e-05,0.1722246138297599,0.0,2.763957987838585e-05,1,0,0,0,0
Michael Raywen,10,2701,1.307635907437314e-05,0.1722246138297599,0.0,2.763957987838585e-05,1,0,0,0,0
J&R project,16,214,1.307635907437314e-05,0.1722246138297599,0.0,2.763957987838585e-05,1,0,0,0,0
Ron van den Beuken,54,9629,1.307635907437314e-05,0.1722246138297599,0.0,2.763957987838585e-05,1,0,0,0,0
Mauway,8,757,1.307635907437314e-05,0.1722246138297599,0.0,2.763957987838585e-05,1,0,0,0,0
JEFFK,14,1768,1.307635907437314e-05,0.1722246138297599,0.0,2.763957987838585e-05,1,0,0,0,0
TonyLaces,14,1257,1.0941631199997528e-05,0.1729680091346389,0.0,2.763957987838585e-05,1,0,0,0,0
Melody Mane,25,449,1.0941631199997528e-05,0.1729680091346389,0.0,2.763957987838585e-05,1,0,0,0,0
OMMIEH,26,413,1.0941631199997528e-05,0.1729680091346389,0.0,2.763957987838585e-05,1,0,0,0,0
HENNZ,16,1128,1.0941631199997528e-05,0.1729680091346389,0.0,2.763957987838585e-05,1,0,0,0,0
Johan Oslah,24,194,1.0941631199997528e-05,0.1729680091346389,0.0,2.763957987838585e-05,1,0,0,0,0
Matisso,7,327,1.0941631199997528e-05,0.1729680091346389,0.0,2.763957987838585e-05,1,0,0,0,0
GALLUCCI,13,3283,1.0941631199997528e-05,0.1729680091346389,0.0,2.763957987838585e-05,1,0,0,0,0
StereoKilla,40,766,2.3052888359417064e-05,0.2071347265656269,0.0,8.291873963515754e-05,3,0,0,0,0
Fayzone,7,362,1.0941631199997528e-05,0.1729680091346389,0.0,2.763957987838585e-05,1,0,0,0,0
GIXBLEX,33,902,1.0069866219886863e-05,0.1733973697542279,0.0,2.763957987838585e-05,1,0,0,0,0
VJS,21,772,1.5747940941727322e-05,0.1757131703085075,0.0,5.52791597567717e-05,2,0,0,0,0
Gianmarco Fabbretti,16,471,1.0069866219886863e-05,0.1733973697542279,0.0,2.763957987838585e-05,1,0,0,0,0
Eric Spike,26,947,1.563898122154077e-05,0.1748795790178715,1.0,5.52791597567717e-05,2,0,0,0,0
Jack Willard,36,1059,1.0069866219886863e-05,0.1733973697542279,0.0,2.763957987838585e-05,1,0,0,0,0
ISME,6,103,1.0069866219886863e-05,0.1733973697542279,0.0,2.763957987838585e-05,1,0,0,0,0
MALARKEY,44,7846,1.747798958266381e-05,0.2054610638460392,0.0,5.52791597567717e-05,2,0,0,0,0
Srikar,24,792,1.6031019238465624e-05,0.2063869950517006,1.0,5.52791597567717e-05,2,0,0,0,0
Crustacean,22,2371,1.902499640990028e-05,0.1738271841520539,0.0,5.52791597567717e-05,2,0,0,0,0
Mixed Signals,4,569,1.267745180036162e-05,0.1705743038602854,0.0,2.763957987838585e-05,1,0,0,0,0
airvon,5,235,1.267745180036162e-05,0.1705743038602854,0.0,2.763957987838585e-05,1,0,0,0,0
Korzana,23,4680,1.267745180036162e-05,0.1705743038602854,0.0,2.763957987838585e-05,1,0,0,0,0
mexops,0,1,1.267745180036162e-05,0.1705743038602854,0.0,2.763957987838585e-05,1,0,0,0,0
M!lo,3,92,1.267745180036162e-05,0.1705743038602854,0.0,2.763957987838585e-05,1,0,0,0,0
Nashon9k,0,19,1.267745180036162e-05,0.1705743038602854,0.0,2.763957987838585e-05,1,0,0,0,0
Artesimo,18,169,1.0914045781278858e-05,0.2051874821021305,0.0,2.763957987838585e-05,1,0,0,0,0
L3ss,24,364,1.0914045781278858e-05,0.2051874821021305,0.0,2.763957987838585e-05,1,0,0,0,0
The Ramon,10,1454,1.0914045781278858e-05,0.2051874821021305,0.0,2.763957987838585e-05,1,0,0,0,0
Skyles,31,2034,1.6485428791880785e-05,0.2083148718541121,0.0,5.52791597567717e-05,2,0,0,0,0
Azzer,4,76,1.0914045781278858e-05,0.2051874821021305,0.0,2.763957987838585e-05,1,0,0,0,0
UKRUX,12,871,2.556644742961068e-05,0.2056481761372754,0.0,8.291873963515754e-05,3,0,0,0,0
Felium,23,402,1.0914045781278858e-05,0.2051874821021305,0.0,2.763957987838585e-05,1,0,0,0,0
Bayla G,20,469,1.0914045781278858e-05,0.2051874821021305,0.0,2.763957987838585e-05,1,0,0,0,0
Earoz,12,146,1.209603113779614e-05,0.2045772017375998,0.0,2.763957987838585e-05,1,0,0,0,0
Clayne,17,1545,2.090312518526643e-05,0.2046879977205489,0.0,5.52791597567717e-05,2,0,0,0,0
Fefo,12,435,1.209603113779614e-05,0.2045772017375998,0.0,2.763957987838585e-05,1,0,0,0,0
Kisem,29,313,1.209603113779614e-05,0.2045772017375998,0.0,2.763957987838585e-05,1,0,0,0,0
ZEC.,5,781,1.209603113779614e-05,0.2045772017375998,0.0,2.763957987838585e-05,1,0,0,0,0
Ahurac,0,84,1.209603113779614e-05,0.2045772017375998,0.0,2.763957987838585e-05,1,0,0,0,0
beatenvy,9,437,1.626134018617225e-05,0.1785717373394633,0.0,5.52791597567717e-05,2,0,0,0,0
Slappy Cat,12,80,1.010999247959341e-05,0.1735356518519053,0.0,2.763957987838585e-05,1,0,0,0,0
Ash Blake,4,59,1.010999247959341e-05,0.1735356518519053,0.0,2.763957987838585e-05,1,0,0,0,0
Bisho,3,295,1.010999247959341e-05,0.1735356518519053,0.0,2.763957987838585e-05,1,0,0,0,0
Tropicz,6,599,1.6444638005411825e-05,0.2059536999200335,0.0,5.52791597567717e-05,2,0,0,0,0
MONA,11,203,1.6320578012767725e-05,0.1755585204490563,0.0,5.52791597567717e-05,2,0,0,0,0
Milu Ibañez,0,77,1.0642503290927266e-05,0.1724140025170193,0.0,2.763957987838585e-05,1,0,0,0,0
Mbush,20,398,1.757665273059773e-05,0.1745836600966614,0.0,5.52791597567717e-05,2,0,0,0,0
Jack Tynel,3,218,1.751368388219054e-05,0.176260923452311,0.0,5.52791597567717e-05,2,0,0,0,0
Luisales,3,599,1.1671295094320376e-05,0.170557287997222,0.0,2.763957987838585e-05,1,0,0,0,0
Triple M,32,4186,2.5860367987292944e-05,0.2056057812501958,0.0,8.291873963515754e-05,3,0,0,0,0
DVRKSIDE,1,337,1.2141604565046956e-05,0.1703994455272661,0.0,2.763957987838585e-05,1,0,0,0,0
Jake & Alvar,14,1095,1.2037965661489282e-05,0.1715564099449999,0.0,2.763957987838585e-05,1,0,0,0,0
Lionis,21,430,1.2037965661489282e-05,0.1715564099449999,0.0,2.763957987838585e-05,1,0,0,0,0
Yiqi,42,545,1.2037965661489282e-05,0.1715564099449999,0.0,2.763957987838585e-05,1,0,0,0,0
Lucian,49,53848,1.2037965661489282e-05,0.1715564099449999,0.0,2.763957987838585e-05,1,0,0,0,0
Mecdoux,62,3367,2.415027475839786e-05,0.2077387471759725,0.0,8.291873963515754e-05,3,0,0,0,0
RBE,9,557,1.2037965661489282e-05,0.1715564099449999,0.0,2.763957987838585e-05,1,0,0,0,0
Mike Detay,3,77,1.2037965661489282e-05,0.1715564099449999,0.0,2.763957987838585e-05,1,0,0,0,0
9ethes,4,45,2.867967733480481e-05,0.1714188077064725,0.3333333333333333,8.291873963515754e-05,3,0,0,0,0
cincau,1,203,1.186201209104054e-05,0.17112713461651,0.0,2.763957987838585e-05,1,0,0,0,0
UNSTVBLE,1,423,1.186201209104054e-05,0.17112713461651,0.0,2.763957987838585e-05,1,0,0,0,0
BBX,2,6520,1.186201209104054e-05,0.17112713461651,0.0,2.763957987838585e-05,1,0,0,0,0
AlidaXXI,1,140,1.186201209104054e-05,0.17112713461651,0.0,2.763957987838585e-05,1,0,0,0,0
KayL,0,66,1.186201209104054e-05,0.17112713461651,0.0,2.763957987838585e-05,1,0,0,0,0
MG5902,16,889,2.0693257054621373e-05,0.1714179893063899,0.0,5.52791597567717e-05,2,0,0,0,0
Ztoyu,5,370,1.1685128674609791e-05,0.2045212662095948,0.0,2.763957987838585e-05,1,0,0,0,0
Autodepth,23,3968,1.1685128674609791e-05,0.2045212662095948,0.0,2.763957987838585e-05,1,0,0,0,0
7clouds,10,15810,1.1685128674609791e-05,0.2045212662095948,0.0,2.763957987838585e-05,1,0,0,0,0
De Screat,1,34,1.1685128674609791e-05,0.2045212662095948,0.0,2.763957987838585e-05,1,0,0,0,0
DANÊL,19,774,2.5910757939610265e-05,0.2061831431681542,0.0,8.291873963515754e-05,3,0,0,0,0
F!ction,0,0,1.1685128674609791e-05,0.2045212662095948,0.0,2.763957987838585e-05,1,0,0,0,0
João Faria,13,4968,1.6775543721300498e-05,0.2079529145540534,0.0,5.52791597567717e-05,2,0,0,0,0
Kieran Fowkes,25,702,2.3781933595944423e-05,0.2091802006953881,0.3333333333333333,8.291873963515754e-05,3,0,0,0,0
Albert Breaker,43,1081,1.1063883603248164e-05,0.2061405274474477,0.0,2.763957987838585e-05,1,0,0,0,0
BONNYEK,0,13,1.1063883603248164e-05,0.2061405274474477,0.0,2.763957987838585e-05,1,0,0,0,0
Krexxton,30,764,1.7884373326780118e-05,0.2071024674282108,0.0,5.52791597567717e-05,2,0,0,0,0
SWACQ,41,22466,1.1063883603248164e-05,0.2061405274474477,0.0,2.763957987838585e-05,1,0,0,0,0
Favaro,0,59,1.1063883603248164e-05,0.2061405274474477,0.0,2.763957987838585e-05,1,0,0,0,0
Lazy Bear,40,22288,1.7809706664037472e-05,0.2089282364848572,0.0,5.52791597567717e-05,2,0,0,0,0
Avila,29,6995,1.1063883603248164e-05,0.2061405274474477,0.0,2.763957987838585e-05,1,0,0,0,0
Kiko Franco,47,13302,1.1063883603248164e-05,0.2061405274474477,0.0,2.763957987838585e-05,1,0,0,0,0
Vulko,0,27,1.1063883603248164e-05,0.2061405274474477,0.0,2.763957987838585e-05,1,0,0,0,0
BiteCrash,0,4562,1.1811324544637166e-05,0.1719417213466234,0.0,2.763957987838585e-05,1,0,0,0,0
Grey Zez,19,938,1.1811324544637166e-05,0.1719417213466234,0.0,2.763957987838585e-05,1,0,0,0,0
Émilie Rachel,46,2379,1.952193762658709e-05,0.1753073662200353,0.0,5.52791597567717e-05,2,0,0,0,0
Lastro,1,185,1.1811324544637166e-05,0.1719417213466234,0.0,2.763957987838585e-05,1,0,0,0,0
HAK3N,27,1134,1.1811324544637166e-05,0.1719417213466234,0.0,2.763957987838585e-05,1,0,0,0,0
Monoir,47,44649,2.0969287692823203e-05,0.1734786361570832,0.0,5.52791597567717e-05,2,0,0,0,0
Tim Schou,30,5543,1.127803409551157e-05,0.1733647170897675,0.0,2.763957987838585e-05,1,0,0,0,0
SOWFY,0,78,1.127803409551157e-05,0.1733647170897675,0.0,2.763957987838585e-05,1,0,0,0,0
Spyker,19,573,1.127803409551157e-05,0.1733647170897675,0.0,2.763957987838585e-05,1,0,0,0,0
Mixmash Deep,11,481,1.801425970550374e-05,0.1736943189678304,1.0,5.52791597567717e-05,2,0,0,0,0
JadenGarcia,18,1977,1.7514241511977913e-05,0.1759301384143745,0.0,5.52791597567717e-05,2,0,0,0,0
Vol2Cat,14,8272,1.127803409551157e-05,0.1733647170897675,0.0,2.763957987838585e-05,1,0,0,0,0
Nic Johnston,45,18158,1.127803409551157e-05,0.1733647170897675,0.0,2.763957987838585e-05,1,0,0,0,0
Electrick Village,13,1657,1.127803409551157e-05,0.1733647170897675,0.0,2.763957987838585e-05,1,0,0,0,0
Loveday,5,1676,1.127803409551157e-05,0.1733647170897675,0.0,2.763957987838585e-05,1,0,0,0,0
TigerSwan,5,487,1.127803409551157e-05,0.1733647170897675,0.0,2.763957987838585e-05,1,0,0,0,0
Melsen,34,4708,1.7649277621184373e-05,0.2074446866660458,0.0,5.52791597567717e-05,2,0,0,0,0
Asketa & Natan Chaim,41,9156,1.6616660463813816e-05,0.1778966564012882,0.0,5.52791597567717e-05,2,0,0,0,0
Mastrovita,25,3146,1.088350948466125e-05,0.1715113372766057,0.0,2.763957987838585e-05,1,0,0,0,0
Mordkey,24,3602,1.088350948466125e-05,0.1715113372766057,0.0,2.763957987838585e-05,1,0,0,0,0
Antomage,37,951,1.019751751509965e-05,0.1516507419734885,0.0,2.763957987838585e-05,1,0,0,0,0
Bessam,0,2,1.019751751509965e-05,0.1516507419734885,0.0,2.763957987838585e-05,1,0,0,0,0
Alure,20,3695,1.019751751509965e-05,0.1516507419734885,0.0,2.763957987838585e-05,1,0,0,0,0
Leveki,29,403,1.874733411250661e-05,0.2054034689253959,0.0,5.52791597567717e-05,2,0,0,0,0
Orange Purple,20,3825,1.1263254835134964e-05,0.1727549564229278,0.0,2.763957987838585e-05,1,0,0,0,0
SRFBORED,15,318,1.1263254835134964e-05,0.1727549564229278,0.0,2.763957987838585e-05,1,0,0,0,0
Lucien Dahais,4,368,1.1263254835134964e-05,0.1727549564229278,0.0,2.763957987838585e-05,1,0,0,0,0
Dave Suarez,16,506,1.1263254835134964e-05,0.1727549564229278,0.0,2.763957987838585e-05,1,0,0,0,0
CHRISTIANSEN,4,1808,1.1263254835134964e-05,0.1727549564229278,0.0,2.763957987838585e-05,1,0,0,0,0
Kenneth James,21,340,1.1263254835134964e-05,0.1727549564229278,0.0,2.763957987838585e-05,1,0,0,0,0
Lee Morris,21,414,2.4192734215103132e-05,0.1781261230361923,0.3333333333333333,8.291873963515754e-05,3,0,0,0,0
Dualities,39,4722,1.1263254835134964e-05,0.1727549564229278,0.0,2.763957987838585e-05,1,0,0,0,0
Galardo,12,419,1.1263254835134964e-05,0.1727549564229278,0.0,2.763957987838585e-05,1,0,0,0,0
Cloudrider,20,391,1.1263254835134964e-05,0.1727549564229278,0.0,2.763957987838585e-05,1,0,0,0,0
Carys May,5,121,1.1263254835134964e-05,0.1727549564229278,0.0,2.763957987838585e-05,1,0,0,0,0
LupoBianco,36,486,1.1263254835134964e-05,0.1727549564229278,0.0,2.763957987838585e-05,1,0,0,0,0
VETA,8,919,0.0001137307625051,0.2577292989653308,0.0439560439560439,0.0003869541182974,14,15,132,0,0
CLMNS BROCK,16,8671,1.3310450859621568e-05,0.1476659237751615,0.0,2.763957987838585e-05,1,0,0,0,0
AANSE,5,5751,9.643451587322684e-06,0.1755679634637745,0.0,2.763957987838585e-05,1,0,0,0,0
Redeem,30,4321,9.643451587322684e-06,0.1755679634637745,0.0,2.763957987838585e-05,1,0,0,0,0
Sebastian Mateo,28,30481,2.119219993348076e-05,0.1795899780825769,0.3333333333333333,8.291873963515754e-05,3,0,0,0,0
Joey Antonelli,10,755,2.050104124999544e-05,0.1768643605024442,0.3333333333333333,8.291873963515754e-05,3,0,0,0,0
MWRS,8,865,9.643451587322684e-06,0.1755679634637745,0.0,2.763957987838585e-05,1,0,0,0,0
Jenil,44,11364,1.5175270676231825e-05,0.1840474381066479,0.0,5.52791597567717e-05,2,0,0,0,0
Christian Birindelli,0,15,9.643451587322684e-06,0.1755679634637745,0.0,2.763957987838585e-05,1,0,0,0,0
NORTH26,28,660,1.0516813315390598e-05,0.2059442493054371,0.0,2.763957987838585e-05,1,0,0,0,0
LeFrers,33,4825,1.0516813315390598e-05,0.2059442493054371,0.0,2.763957987838585e-05,1,0,0,0,0
Deniz Berkenbusch,1,60,1.0516813315390598e-05,0.2059442493054371,0.0,2.763957987838585e-05,1,0,0,0,0
REVERSE,35,1391,1.6834084014406667e-05,0.2062613177698965,0.0,5.52791597567717e-05,2,0,0,0,0
Housedestroyer,3,943,1.0516813315390598e-05,0.2059442493054371,0.0,2.763957987838585e-05,1,0,0,0,0
Achtabahn,56,16179,1.0516813315390598e-05,0.2059442493054371,0.0,2.763957987838585e-05,1,0,0,0,0
Jones & Brock,29,977,1.0516813315390598e-05,0.2059442493054371,0.0,2.763957987838585e-05,1,0,0,0,0
Valentina Franco,36,2735,1.0516813315390598e-05,0.2059442493054371,0.0,2.763957987838585e-05,1,0,0,0,0
Adez,39,3348,1.0516813315390598e-05,0.2059442493054371,0.0,2.763957987838585e-05,1,0,0,0,0
Kvng Moses,44,14912,1.7356838359380823e-05,0.1769829268406329,0.0,5.52791597567717e-05,2,28,222,0,0
Jazzfeezy,23,1004,1.0514954624422932e-05,0.156432423909617,0.0,2.763957987838585e-05,1,0,0,0,0
Blackway,56,64614,1.6853127607749392e-05,0.2089963408024634,0.0,5.52791597567717e-05,2,0,0,0,0
Simon Said.,23,399,1.0514954624422932e-05,0.156432423909617,0.0,2.763957987838585e-05,1,0,0,0,0
Wallis Lane,7,172,1.0514954624422932e-05,0.156432423909617,0.0,2.763957987838585e-05,1,0,0,0,0
Trev Rich,24,6748,1.0514954624422932e-05,0.156432423909617,0.0,2.763957987838585e-05,1,0,0,0,0
BRS Kash,42,39338,1.0514954624422932e-05,0.156432423909617,0.0,2.763957987838585e-05,1,0,0,0,0
Lord Afrixana,36,2089,1.0514954624422932e-05,0.156432423909617,0.0,2.763957987838585e-05,1,0,0,0,0
Rae Sremmurd,72,7517725,1.5935466659785778e-05,0.1829697825439235,0.0,5.52791597567717e-05,2,0,0,0,0
Slim Jxmmi,55,116331,9.166461857888338e-06,0.1798166320341719,0.0,2.763957987838585e-05,1,0,0,0,0
Purple Tears,18,1054,9.166461857888338e-06,0.1798166320341719,0.0,2.763957987838585e-05,1,0,0,0,0
